#: table_doi: 10.17182/hepdata.90835.v1/t46
#: name: T2tt cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2tt signal model as a function of the top squark and LSP masses.
#: data_file: t2tt_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1501.4,866.34,0.0026415
1501.4,873.52,0.0026676
1501.4,880.7,0.0026936
1501.4,887.88,0.0027197
1501.4,895.07,0.0027457
1501.4,902.25,0.0027802
1501.4,909.43,0.0028402
1501.4,916.61,0.0029003
1501.4,923.79,0.0029603
1501.4,930.97,0.0030204
1501.4,938.15,0.0030805
1501.4,945.33,0.0031405
1501.4,952.52,0.0031976
1501.4,959.7,0.0032733
1501.4,966.88,0.003349
1501.4,974.06,0.0034248
1501.4,981.24,0.0035005
1501.4,988.42,0.0035762
1501.4,995.6,0.0036519
1501.4,1002.8,0.0037341
1501.4,1010.0,0.0038266
1501.4,1017.1,0.003919
1501.4,1024.3,0.0040115
1501.4,1031.5,0.004104
1501.4,1038.7,0.0041964
1501.4,1045.9,0.0042889
1501.4,1053.1,0.0043923
1501.4,1060.2,0.0045435
1501.4,1067.4,0.0046946
1501.4,1074.6,0.0048458
1501.4,1081.8,0.004997
1501.4,1089.0,0.0051482
1501.4,1096.1,0.0052993
1501.4,1103.3,0.0055023
1501.4,1110.5,0.0058106
1501.4,1117.7,0.006119
1501.4,1124.9,0.0064273
1501.4,1132.0,0.0067356
1501.4,1139.2,0.0070439
1501.4,1146.4,0.0073523
1515.8,4.5906,0.0012287
1515.8,11.772,0.0012304
1515.8,18.953,0.001232
1515.8,26.134,0.0012336
1515.8,33.316,0.0012352
1515.8,40.497,0.0012359
1515.8,47.678,0.0012365
1515.8,54.859,0.0012387
1515.8,62.041,0.0012418
1515.8,69.222,0.0012448
1515.8,76.403,0.0012479
1515.8,83.584,0.001251
1515.8,90.766,0.0012564
1515.8,97.947,0.0012621
1515.8,105.13,0.0012629
1515.8,112.31,0.0012616
1515.8,119.49,0.0012592
1515.8,126.67,0.0012556
1515.8,133.85,0.001252
1515.8,141.03,0.0012484
1515.8,148.22,0.0012448
1515.8,155.4,0.0012462
1515.8,162.58,0.0012493
1515.8,169.76,0.0012524
1515.8,176.94,0.0012555
1515.8,184.12,0.0012586
1515.8,191.3,0.0012639
1515.8,198.48,0.0012691
1515.8,205.67,0.0012734
1515.8,212.85,0.0012774
1515.8,220.03,0.0012814
1515.8,227.21,0.0012854
1515.8,234.39,0.0012892
1515.8,241.57,0.0012863
1515.8,248.75,0.0012835
1515.8,255.93,0.0012853
1515.8,263.12,0.0012882
1515.8,270.3,0.0012911
1515.8,277.48,0.0012939
1515.8,284.66,0.0012967
1515.8,291.84,0.0012985
1515.8,299.02,0.0013003
1515.8,306.2,0.0013098
1515.8,313.38,0.0013204
1515.8,320.57,0.0013311
1515.8,327.75,0.0013417
1515.8,334.93,0.0013523
1515.8,342.11,0.0013624
1515.8,349.29,0.0013725
1515.8,356.47,0.0013774
1515.8,363.65,0.0013816
1515.8,370.83,0.0013859
1515.8,378.02,0.0013902
1515.8,385.2,0.0013946
1515.8,392.38,0.0013996
1515.8,399.56,0.0014046
1515.8,406.74,0.001412
1515.8,413.92,0.0014195
1515.8,421.1,0.0014271
1515.8,428.28,0.0014346
1515.8,435.47,0.0014426
1515.8,442.65,0.0014526
1515.8,449.83,0.0014625
1515.8,457.01,0.0014679
1515.8,464.19,0.0014732
1515.8,471.37,0.0014784
1515.8,478.55,0.0014837
1515.8,485.73,0.0014886
1515.8,492.92,0.0014922
1515.8,500.1,0.0014958
1515.8,507.28,0.0015047
1515.8,514.46,0.0015136
1515.8,521.64,0.0015225
1515.8,528.82,0.0015314
1515.8,536.0,0.0015403
1515.8,543.18,0.001549
1515.8,550.37,0.0015581
1515.8,557.55,0.0015744
1515.8,564.73,0.0015907
1515.8,571.91,0.0016069
1515.8,579.09,0.0016232
1515.8,586.27,0.0016383
1515.8,593.45,0.0016504
1515.8,600.63,0.0016619
1515.8,607.82,0.0016671
1515.8,615.0,0.0016723
1515.8,622.18,0.0016864
1515.8,629.36,0.0017017
1515.8,636.54,0.0017169
1515.8,643.72,0.0017321
1515.8,650.9,0.0017473
1515.8,658.08,0.0017622
1515.8,665.27,0.001777
1515.8,672.45,0.0017919
1515.8,679.63,0.0018068
1515.8,686.81,0.0018237
1515.8,693.99,0.001844
1515.8,701.17,0.0018646
1515.8,708.35,0.0018866
1515.8,715.53,0.0019087
1515.8,722.72,0.0019307
1515.8,729.9,0.0019527
1515.8,737.08,0.0019721
1515.8,744.26,0.0019877
1515.8,751.44,0.0020066
1515.8,758.62,0.0020387
1515.8,765.8,0.0020709
1515.8,772.98,0.002103
1515.8,780.17,0.0021351
1515.8,787.35,0.0021653
1515.8,794.53,0.0021931
1515.8,801.71,0.0022211
1515.8,808.89,0.0022496
1515.8,816.07,0.0022787
1515.8,823.25,0.0023228
1515.8,830.43,0.0023668
1515.8,837.62,0.0024108
1515.8,844.8,0.0024549
1515.8,851.98,0.002494
1515.8,859.16,0.00252
1515.8,866.34,0.0025461
1515.8,873.52,0.0025721
1515.8,880.7,0.0025982
1515.8,887.88,0.0026224
1515.8,895.07,0.002645
1515.8,902.25,0.0026767
1515.8,909.43,0.0027285
1515.8,916.61,0.0027812
1515.8,923.79,0.0028413
1515.8,930.97,0.0029013
1515.8,938.15,0.0029614
1515.8,945.33,0.0030214
1515.8,952.52,0.0030714
1515.8,959.7,0.0031027
1515.8,966.88,0.0031406
1515.8,974.06,0.0032163
1515.8,981.24,0.003292
1515.8,988.42,0.0033677
1515.8,995.6,0.0034434
1515.8,1002.8,0.0035257
1515.8,1010.0,0.0036181
1515.8,1017.1,0.0037106
1515.8,1024.3,0.003803
1515.8,1031.5,0.0038955
1515.8,1038.7,0.0039805
1515.8,1045.9,0.0040611
1515.8,1053.1,0.0041455
1515.8,1060.2,0.0042349
1515.8,1067.4,0.0043381
1515.8,1074.6,0.0044893
1515.8,1081.8,0.0046405
1515.8,1089.0,0.0047916
1515.8,1096.1,0.0049428
1515.8,1103.3,0.0051159
1515.8,1110.5,0.0053145
1515.8,1117.7,0.0055416
1515.8,1124.9,0.0058499
1515.8,1132.0,0.0061582
1515.8,1139.2,0.0064666
1515.8,1146.4,0.0067749
1530.3,4.5906,0.001206
1530.3,11.772,0.0012076
1530.3,18.953,0.0012093
1530.3,26.134,0.00121
1530.3,33.316,0.0012105
1530.3,40.497,0.0012111
1530.3,47.678,0.0012116
1530.3,54.859,0.0012138
1530.3,62.041,0.0012169
1530.3,69.222,0.00122
1530.3,76.403,0.0012254
1530.3,83.584,0.0012311
1530.3,90.766,0.0012368
1530.3,97.947,0.0012425
1530.3,105.13,0.0012432
1530.3,112.31,0.001242
1530.3,119.49,0.0012408
1530.3,126.67,0.0012396
1530.3,133.85,0.0012372
1530.3,141.03,0.0012335
1530.3,148.22,0.0012299
1530.3,155.4,0.0012314
1530.3,162.58,0.0012345
1530.3,169.76,0.0012376
1530.3,176.94,0.0012429
1530.3,184.12,0.0012481
1530.3,191.3,0.0012534
1530.3,198.48,0.0012587
1530.3,205.67,0.001263
1530.3,212.85,0.001267
1530.3,220.03,0.0012707
1530.3,227.21,0.0012678
1530.3,234.39,0.001265
1530.3,241.57,0.0012621
1530.3,248.75,0.0012592
1530.3,255.93,0.0012611
1530.3,263.12,0.001264
1530.3,270.3,0.0012667
1530.3,277.48,0.0012685
1530.3,284.66,0.0012703
1530.3,291.84,0.0012721
1530.3,299.02,0.0012739
1530.3,306.2,0.0012834
1530.3,313.38,0.0012941
1530.3,320.57,0.0013046
1530.3,327.75,0.0013147
1530.3,334.93,0.0013248
1530.3,342.11,0.0013349
1530.3,349.29,0.001345
1530.3,356.47,0.0013498
1530.3,363.65,0.0013541
1530.3,370.83,0.0013585
1530.3,378.02,0.0013635
1530.3,385.2,0.0013685
1530.3,392.38,0.0013735
1530.3,399.56,0.0013785
1530.3,406.74,0.0013859
1530.3,413.92,0.0013934
1530.3,421.1,0.0014015
1530.3,428.28,0.0014114
1530.3,435.47,0.0014214
1530.3,442.65,0.0014313
1530.3,449.83,0.0014413
1530.3,457.01,0.0014467
1530.3,464.19,0.001452
1530.3,471.37,0.0014568
1530.3,478.55,0.0014604
1530.3,485.73,0.001464
1530.3,492.92,0.0014676
1530.3,500.1,0.0014712
1530.3,507.28,0.0014801
1530.3,514.46,0.001489
1530.3,521.64,0.0014978
1530.3,528.82,0.0015066
1530.3,536.0,0.0015153
1530.3,543.18,0.001524
1530.3,550.37,0.0015331
1530.3,557.55,0.0015494
1530.3,564.73,0.0015657
1530.3,571.91,0.0015807
1530.3,579.09,0.0015928
1530.3,586.27,0.0016049
1530.3,593.45,0.001617
1530.3,600.63,0.0016285
1530.3,607.82,0.0016337
1530.3,615.0,0.001639
1530.3,622.18,0.0016442
1530.3,629.36,0.0016494
1530.3,636.54,0.0016634
1530.3,643.72,0.0016786
1530.3,650.9,0.0016938
1530.3,658.08,0.0017087
1530.3,665.27,0.0017235
1530.3,672.45,0.0017405
1530.3,679.63,0.0017608
1530.3,686.81,0.0017812
1530.3,693.99,0.0018015
1530.3,701.17,0.0018221
1530.3,708.35,0.0018441
1530.3,715.53,0.0018661
1530.3,722.72,0.0018855
1530.3,729.9,0.0019011
1530.3,737.08,0.0019167
1530.3,744.26,0.0019323
1530.3,751.44,0.0019512
1530.3,758.62,0.0019833
1530.3,765.8,0.0020154
1530.3,772.98,0.0020456
1530.3,780.17,0.0020734
1530.3,787.35,0.0021011
1530.3,794.53,0.0021289
1530.3,801.71,0.0021568
1530.3,808.89,0.0021854
1530.3,816.07,0.0022139
1530.3,823.25,0.0022425
1530.3,830.43,0.0022714
1530.3,837.62,0.0023154
1530.3,844.8,0.0023595
1530.3,851.98,0.0023986
1530.3,859.16,0.0024246
1530.3,866.34,0.0024507
1530.3,873.52,0.0024749
1530.3,880.7,0.0024974
1530.3,887.88,0.00252
1530.3,895.07,0.0025425
1530.3,902.25,0.0025742
1530.3,909.43,0.002626
1530.3,916.61,0.0026778
1530.3,923.79,0.0027296
1530.3,930.97,0.0027822
1530.3,938.15,0.0028423
1530.3,945.33,0.0029024
1530.3,952.52,0.0029523
1530.3,959.7,0.0029836
1530.3,966.88,0.0030149
1530.3,974.06,0.0030462
1530.3,981.24,0.0030835
1530.3,988.42,0.0031592
1530.3,995.6,0.003235
1530.3,1002.8,0.0033172
1530.3,1010.0,0.0034096
1530.3,1017.1,0.0035021
1530.3,1024.3,0.0035869
1530.3,1031.5,0.0036675
1530.3,1038.7,0.0037482
1530.3,1045.9,0.0038288
1530.3,1053.1,0.0039131
1530.3,1060.2,0.0040026
1530.3,1067.4,0.0040921
1530.3,1074.6,0.0041815
1530.3,1081.8,0.0042839
1530.3,1089.0,0.0044351
1530.3,1096.1,0.0045863
1530.3,1103.3,0.0047594
1530.3,1110.5,0.004958
1530.3,1117.7,0.0051566
1530.3,1124.9,0.0053552
1530.3,1132.0,0.0055808
1530.3,1139.2,0.0058892
1530.3,1146.4,0.0061975
1544.7,4.5906,0.0011833
1544.7,11.772,0.0011841
1544.7,18.953,0.0011846
1544.7,26.134,0.0011851
1544.7,33.316,0.0011856
1544.7,40.497,0.0011862
1544.7,47.678,0.0011867
1544.7,54.859,0.0011889
1544.7,62.041,0.0011945
1544.7,69.222,0.0012001
1544.7,76.403,0.0012058
1544.7,83.584,0.0012115
1544.7,90.766,0.0012171
1544.7,97.947,0.0012228
1544.7,105.13,0.0012236
1544.7,112.31,0.0012223
1544.7,119.49,0.0012211
1544.7,126.67,0.0012199
1544.7,133.85,0.0012187
1544.7,141.03,0.0012175
1544.7,148.22,0.0012151
1544.7,155.4,0.0012166
1544.7,162.58,0.0012219
1544.7,169.76,0.0012271
1544.7,176.94,0.0012324
1544.7,184.12,0.0012377
1544.7,191.3,0.001243
1544.7,198.48,0.0012483
1544.7,205.67,0.0012522
1544.7,212.85,0.0012493
1544.7,220.03,0.0012465
1544.7,227.21,0.0012436
1544.7,234.39,0.0012407
1544.7,241.57,0.0012379
1544.7,248.75,0.001235
1544.7,255.93,0.0012368
1544.7,263.12,0.0012386
1544.7,270.3,0.0012404
1544.7,277.48,0.0012422
1544.7,284.66,0.001244
1544.7,291.84,0.0012458
1544.7,299.02,0.0012476
1544.7,306.2,0.001257
1544.7,313.38,0.001267
1544.7,320.57,0.0012771
1544.7,327.75,0.0012872
1544.7,334.93,0.0012973
1544.7,342.11,0.0013073
1544.7,349.29,0.0013174
1544.7,356.47,0.0013224
1544.7,363.65,0.0013274
1544.7,370.83,0.0013324
1544.7,378.02,0.0013374
1544.7,385.2,0.0013424
1544.7,392.38,0.0013474
1544.7,399.56,0.0013524
1544.7,406.74,0.0013603
1544.7,413.92,0.0013703
1544.7,421.1,0.0013802
1544.7,428.28,0.0013902
1544.7,435.47,0.0014002
1544.7,442.65,0.0014101
1544.7,449.83,0.0014201
1544.7,457.01,0.001425
1544.7,464.19,0.0014286
1544.7,471.37,0.0014322
1544.7,478.55,0.0014358
1544.7,485.73,0.0014393
1544.7,492.92,0.0014429
1544.7,500.1,0.0014466
1544.7,507.28,0.0014554
1544.7,514.46,0.0014641
1544.7,521.64,0.0014729
1544.7,528.82,0.0014816
1544.7,536.0,0.0014903
1544.7,543.18,0.001499
1544.7,550.37,0.0015082
1544.7,557.55,0.0015231
1544.7,564.73,0.0015352
1544.7,571.91,0.0015473
1544.7,579.09,0.0015594
1544.7,586.27,0.0015715
1544.7,593.45,0.0015836
1544.7,600.63,0.0015951
1544.7,607.82,0.0016003
1544.7,615.0,0.0016056
1544.7,622.18,0.0016108
1544.7,629.36,0.001616
1544.7,636.54,0.0016213
1544.7,643.72,0.0016265
1544.7,650.9,0.0016403
1544.7,658.08,0.0016573
1544.7,665.27,0.0016776
1544.7,672.45,0.001698
1544.7,679.63,0.0017183
1544.7,686.81,0.0017387
1544.7,693.99,0.001759
1544.7,701.17,0.0017796
1544.7,708.35,0.0017989
1544.7,715.53,0.0018145
1544.7,722.72,0.0018301
1544.7,729.9,0.0018457
1544.7,737.08,0.0018612
1544.7,744.26,0.0018768
1544.7,751.44,0.0018957
1544.7,758.62,0.0019258
1544.7,765.8,0.0019536
1544.7,772.98,0.0019814
1544.7,780.17,0.0020091
1544.7,787.35,0.0020369
1544.7,794.53,0.0020647
1544.7,801.71,0.0020926
1544.7,808.89,0.0021212
1544.7,816.07,0.0021497
1544.7,823.25,0.0021783
1544.7,830.43,0.0022068
1544.7,837.62,0.0022354
1544.7,844.8,0.0022641
1544.7,851.98,0.0023032
1544.7,859.16,0.0023273
1544.7,866.34,0.0023499
1544.7,873.52,0.0023724
1544.7,880.7,0.002395
1544.7,887.88,0.0024175
1544.7,895.07,0.0024401
1544.7,902.25,0.0024718
1544.7,909.43,0.0025236
1544.7,916.61,0.0025754
1544.7,923.79,0.0026272
1544.7,930.97,0.002679
1544.7,938.15,0.0027308
1544.7,945.33,0.0027833
1544.7,952.52,0.0028333
1544.7,959.7,0.0028646
1544.7,966.88,0.0028959
1544.7,974.06,0.0029271
1544.7,981.24,0.0029584
1544.7,988.42,0.0029897
1544.7,995.6,0.0030265
1544.7,1002.8,0.0031087
1544.7,1010.0,0.0031934
1544.7,1017.1,0.003274
1544.7,1024.3,0.0033546
1544.7,1031.5,0.0034352
1544.7,1038.7,0.0035158
1544.7,1045.9,0.0035964
1544.7,1053.1,0.0036808
1544.7,1060.2,0.0037703
1544.7,1067.4,0.0038597
1544.7,1074.6,0.0039492
1544.7,1081.8,0.0040387
1544.7,1089.0,0.0041281
1544.7,1096.1,0.0042297
1544.7,1103.3,0.0044029
1544.7,1110.5,0.0046014
1544.7,1117.7,0.0048
1544.7,1124.9,0.0049986
1544.7,1132.0,0.0051972
1544.7,1139.2,0.0053958
1544.7,1146.4,0.0056201
1559.2,4.5906,0.0011618
1559.2,11.772,0.0011623
1559.2,18.953,0.0011629
1559.2,26.134,0.0011634
1559.2,33.316,0.0011639
1559.2,40.497,0.0011645
1559.2,47.678,0.0011621
1559.2,54.859,0.0011651
1559.2,62.041,0.0011708
1559.2,69.222,0.0011765
1559.2,76.403,0.0011822
1559.2,83.584,0.0011878
1559.2,90.766,0.0011935
1559.2,97.947,0.0011983
1559.2,105.13,0.0011988
1559.2,112.31,0.0011976
1559.2,119.49,0.0011964
1559.2,126.67,0.0011951
1559.2,133.85,0.0011939
1559.2,141.03,0.0011928
1559.2,148.22,0.0011947
1559.2,155.4,0.0011991
1559.2,162.58,0.0012044
1559.2,169.76,0.0012097
1559.2,176.94,0.001215
1559.2,184.12,0.0012202
1559.2,191.3,0.001225
1559.2,198.48,0.0012224
1559.2,205.67,0.0012196
1559.2,212.85,0.0012168
1559.2,220.03,0.0012139
1559.2,227.21,0.001211
1559.2,234.39,0.0012082
1559.2,241.57,0.0012059
1559.2,248.75,0.0012081
1559.2,255.93,0.00121
1559.2,263.12,0.0012118
1559.2,270.3,0.0012136
1559.2,277.48,0.0012154
1559.2,284.66,0.0012172
1559.2,291.84,0.0012194
1559.2,299.02,0.0012239
1559.2,306.2,0.0012293
1559.2,313.38,0.0012375
1559.2,320.57,0.0012475
1559.2,327.75,0.0012576
1559.2,334.93,0.0012677
1559.2,342.11,0.0012778
1559.2,349.29,0.0012879
1559.2,356.47,0.0012944
1559.2,363.65,0.0012998
1559.2,370.83,0.0013049
1559.2,378.02,0.0013099
1559.2,385.2,0.0013149
1559.2,392.38,0.0013199
1559.2,399.56,0.0013249
1559.2,406.74,0.0013345
1559.2,413.92,0.0013445
1559.2,421.1,0.0013545
1559.2,428.28,0.0013644
1559.2,435.47,0.0013744
1559.2,442.65,0.0013837
1559.2,449.83,0.0013913
1559.2,457.01,0.001393
1559.2,464.19,0.001396
1559.2,471.37,0.0013996
1559.2,478.55,0.0014032
1559.2,485.73,0.0014067
1559.2,492.92,0.0014103
1559.2,500.1,0.001414
1559.2,507.28,0.0014275
1559.2,514.46,0.0014375
1559.2,521.64,0.0014463
1559.2,528.82,0.001455
1559.2,536.0,0.0014637
1559.2,543.18,0.0014724
1559.2,550.37,0.0014813
1559.2,557.55,0.0014934
1559.2,564.73,0.0015055
1559.2,571.91,0.0015176
1559.2,579.09,0.0015297
1559.2,586.27,0.0015418
1559.2,593.45,0.0015529
1559.2,600.63,0.0015622
1559.2,607.82,0.001572
1559.2,615.0,0.0015781
1559.2,622.18,0.0015834
1559.2,629.36,0.0015886
1559.2,636.54,0.0015938
1559.2,643.72,0.0015991
1559.2,650.9,0.0016053
1559.2,658.08,0.0016188
1559.2,665.27,0.0016381
1559.2,672.45,0.0016584
1559.2,679.63,0.0016788
1559.2,686.81,0.0016991
1559.2,693.99,0.0017195
1559.2,701.17,0.001739
1559.2,708.35,0.0017546
1559.2,715.53,0.0017702
1559.2,722.72,0.0017858
1559.2,729.9,0.0018014
1559.2,737.08,0.001817
1559.2,744.26,0.0018309
1559.2,751.44,0.0018443
1559.2,758.62,0.0018622
1559.2,765.8,0.0018892
1559.2,772.98,0.0019169
1559.2,780.17,0.0019447
1559.2,787.35,0.0019725
1559.2,794.53,0.0020002
1559.2,801.71,0.0020282
1559.2,808.89,0.0020567
1559.2,816.07,0.0020853
1559.2,823.25,0.0021138
1559.2,830.43,0.0021424
1559.2,837.62,0.0021709
1559.2,844.8,0.0021947
1559.2,851.98,0.0022153
1559.2,859.16,0.0022378
1559.2,866.34,0.0022604
1559.2,873.52,0.0022829
1559.2,880.7,0.0023054
1559.2,887.88,0.002328
1559.2,895.07,0.0023548
1559.2,902.25,0.0023884
1559.2,909.43,0.0024309
1559.2,916.61,0.0024827
1559.2,923.79,0.0025345
1559.2,930.97,0.0025863
1559.2,938.15,0.0026381
1559.2,945.33,0.00269
1559.2,952.52,0.0027346
1559.2,959.7,0.0027659
1559.2,966.88,0.0027972
1559.2,974.06,0.0028285
1559.2,981.24,0.0028598
1559.2,988.42,0.0028911
1559.2,995.6,0.0029279
1559.2,1002.8,0.0029835
1559.2,1010.0,0.0030641
1559.2,1017.1,0.0031447
1559.2,1024.3,0.0032253
1559.2,1031.5,0.0033059
1559.2,1038.7,0.0033865
1559.2,1045.9,0.0034333
1559.2,1053.1,0.00349
1559.2,1060.2,0.0035794
1559.2,1067.4,0.0036689
1559.2,1074.6,0.0037584
1559.2,1081.8,0.0038478
1559.2,1089.0,0.0039373
1559.2,1096.1,0.0040028
1559.2,1103.3,0.0041253
1559.2,1110.5,0.0043239
1559.2,1117.7,0.0045225
1559.2,1124.9,0.0047211
1559.2,1132.0,0.0049197
1559.2,1139.2,0.0051183
1559.2,1146.4,0.0052523
1573.6,4.5906,0.0011419
1573.6,11.772,0.0011425
1573.6,18.953,0.001143
1573.6,26.134,0.0011435
1573.6,33.316,0.0011413
1573.6,40.497,0.0011387
1573.6,47.678,0.0011362
1573.6,54.859,0.0011392
1573.6,62.041,0.0011449
1573.6,69.222,0.0011506
1573.6,76.403,0.0011562
1573.6,83.584,0.001161
1573.6,90.766,0.0011658
1573.6,97.947,0.0011706
1573.6,105.13,0.0011711
1573.6,112.31,0.0011699
1573.6,119.49,0.0011686
1573.6,126.67,0.0011676
1573.6,133.85,0.0011694
1573.6,141.03,0.0011713
1573.6,148.22,0.0011731
1573.6,155.4,0.0011776
1573.6,162.58,0.0011829
1573.6,169.76,0.0011882
1573.6,176.94,0.0011928
1573.6,184.12,0.0011903
1573.6,191.3,0.0011877
1573.6,198.48,0.0011851
1573.6,205.67,0.0011823
1573.6,212.85,0.0011795
1573.6,220.03,0.0011766
1573.6,227.21,0.0011743
1573.6,234.39,0.0011766
1573.6,241.57,0.0011789
1573.6,248.75,0.0011812
1573.6,255.93,0.0011831
1573.6,263.12,0.0011849
1573.6,270.3,0.0011867
1573.6,277.48,0.0011889
1573.6,284.66,0.0011934
1573.6,291.84,0.0011978
1573.6,299.02,0.0012023
1573.6,306.2,0.0012077
1573.6,313.38,0.0012132
1573.6,320.57,0.0012188
1573.6,327.75,0.0012269
1573.6,334.93,0.001237
1573.6,342.11,0.0012471
1573.6,349.29,0.0012571
1573.6,356.47,0.0012637
1573.6,363.65,0.0012698
1573.6,370.83,0.001276
1573.6,378.02,0.0012815
1573.6,385.2,0.0012865
1573.6,392.38,0.0012915
1573.6,399.56,0.0012965
1573.6,406.74,0.0013061
1573.6,413.92,0.0013161
1573.6,421.1,0.0013261
1573.6,428.28,0.0013354
1573.6,435.47,0.0013429
1573.6,442.65,0.0013505
1573.6,449.83,0.001358
1573.6,457.01,0.0013598
1573.6,464.19,0.0013614
1573.6,471.37,0.001363
1573.6,478.55,0.0013659
1573.6,485.73,0.0013695
1573.6,492.92,0.0013731
1573.6,500.1,0.0013768
1573.6,507.28,0.0013903
1573.6,514.46,0.0014039
1573.6,521.64,0.0014174
1573.6,528.82,0.0014274
1573.6,536.0,0.0014362
1573.6,543.18,0.0014449
1573.6,550.37,0.0014538
1573.6,557.55,0.0014659
1573.6,564.73,0.001478
1573.6,571.91,0.0014901
1573.6,579.09,0.0015011
1573.6,586.27,0.0015104
1573.6,593.45,0.0015197
1573.6,600.63,0.001529
1573.6,607.82,0.0015388
1573.6,615.0,0.0015487
1573.6,622.18,0.0015585
1573.6,629.36,0.0015646
1573.6,636.54,0.0015699
1573.6,643.72,0.0015751
1573.6,650.9,0.0015814
1573.6,658.08,0.0015948
1573.6,665.27,0.0016082
1573.6,672.45,0.0016217
1573.6,679.63,0.0016409
1573.6,686.81,0.0016612
1573.6,693.99,0.0016816
1573.6,701.17,0.0017011
1573.6,708.35,0.0017167
1573.6,715.53,0.0017323
1573.6,722.72,0.0017479
1573.6,729.9,0.0017619
1573.6,737.08,0.0017741
1573.6,744.26,0.0017863
1573.6,751.44,0.0017997
1573.6,758.62,0.0018175
1573.6,765.8,0.0018354
1573.6,772.98,0.0018533
1573.6,780.17,0.0018801
1573.6,787.35,0.0019079
1573.6,794.53,0.0019357
1573.6,801.71,0.0019636
1573.6,808.89,0.0019922
1573.6,816.07,0.0020207
1573.6,823.25,0.0020493
1573.6,830.43,0.0020729
1573.6,837.62,0.0020927
1573.6,844.8,0.0021126
1573.6,851.98,0.0021332
1573.6,859.16,0.0021557
1573.6,866.34,0.0021783
1573.6,873.52,0.0022008
1573.6,880.7,0.0022277
1573.6,887.88,0.0022574
1573.6,895.07,0.0022871
1573.6,902.25,0.0023207
1573.6,909.43,0.0023629
1573.6,916.61,0.0024051
1573.6,923.79,0.0024476
1573.6,930.97,0.0024994
1573.6,938.15,0.0025512
1573.6,945.33,0.002603
1573.6,952.52,0.0026476
1573.6,959.7,0.0026789
1573.6,966.88,0.0027102
1573.6,974.06,0.0027415
1573.6,981.24,0.0027785
1573.6,988.42,0.0028181
1573.6,995.6,0.0028578
1573.6,1002.8,0.0029133
1573.6,1010.0,0.0029939
1573.6,1017.1,0.0030746
1573.6,1024.3,0.0031552
1573.6,1031.5,0.0032013
1573.6,1038.7,0.0032338
1573.6,1045.9,0.0032662
1573.6,1053.1,0.0033229
1573.6,1060.2,0.0034124
1573.6,1067.4,0.0035019
1573.6,1074.6,0.0035913
1573.6,1081.8,0.0036564
1573.6,1089.0,0.0037135
1573.6,1096.1,0.0037707
1573.6,1103.3,0.0038932
1573.6,1110.5,0.0040918
1573.6,1117.7,0.0042904
1573.6,1124.9,0.004489
1573.6,1132.0,0.0046219
1573.6,1139.2,0.0047375
1573.6,1146.4,0.0048531
1588.1,4.5906,0.0011221
1588.1,11.772,0.0011226
1588.1,18.953,0.0011204
1588.1,26.134,0.0011179
1588.1,33.316,0.0011153
1588.1,40.497,0.0011128
1588.1,47.678,0.0011103
1588.1,54.859,0.0011133
1588.1,62.041,0.0011189
1588.1,69.222,0.0011237
1588.1,76.403,0.0011285
1588.1,83.584,0.0011333
1588.1,90.766,0.0011381
1588.1,97.947,0.0011429
1588.1,105.13,0.0011434
1588.1,112.31,0.0011423
1588.1,119.49,0.0011442
1588.1,126.67,0.001146
1588.1,133.85,0.0011479
1588.1,141.03,0.0011498
1588.1,148.22,0.0011516
1588.1,155.4,0.0011561
1588.1,162.58,0.0011606
1588.1,169.76,0.0011581
1588.1,176.94,0.0011555
1588.1,184.12,0.0011529
1588.1,191.3,0.0011504
1588.1,198.48,0.0011478
1588.1,205.67,0.001145
1588.1,212.85,0.0011428
1588.1,220.03,0.0011451
1588.1,227.21,0.0011474
1588.1,234.39,0.0011497
1588.1,241.57,0.001152
1588.1,248.75,0.0011542
1588.1,255.93,0.0011561
1588.1,263.12,0.0011584
1588.1,270.3,0.0011628
1588.1,277.48,0.0011673
1588.1,284.66,0.0011718
1588.1,291.84,0.0011762
1588.1,299.02,0.0011807
1588.1,306.2,0.0011861
1588.1,313.38,0.0011916
1588.1,320.57,0.0011972
1588.1,327.75,0.0012027
1588.1,334.93,0.0012083
1588.1,342.11,0.0012163
1588.1,349.29,0.0012264
1588.1,356.47,0.001233
1588.1,363.65,0.0012391
1588.1,370.83,0.0012453
1588.1,378.02,0.0012515
1588.1,385.2,0.0012576
1588.1,392.38,0.0012631
1588.1,399.56,0.0012681
1588.1,406.74,0.0012778
1588.1,413.92,0.001287
1588.1,421.1,0.0012946
1588.1,428.28,0.0013021
1588.1,435.47,0.0013097
1588.1,442.65,0.0013172
1588.1,449.83,0.0013248
1588.1,457.01,0.0013265
1588.1,464.19,0.0013281
1588.1,471.37,0.0013297
1588.1,478.55,0.0013314
1588.1,485.73,0.001333
1588.1,492.92,0.0013359
1588.1,500.1,0.0013396
